Area,Room,Parking,Warehouse,Elevator,Address,Price
95,2,TRUE,TRUE,TRUE,Shahran,4650000000
105,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,3900000000
92,2,FALSE,FALSE,TRUE,Pardis,550000000
76,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2400000000
85,2,TRUE,TRUE,TRUE,Yaftabad,1250000000
161,3,TRUE,TRUE,TRUE,Gheitarieh,15350000000
85,2,TRUE,TRUE,TRUE,Yaftabad,1250000000
50,1,TRUE,FALSE,TRUE,Ray,750000000
78,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2650000000
54,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2150000000
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3800000000
100,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3500000000
110,3,TRUE,TRUE,TRUE,Jeyhoon,2330000000
57,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2050000000
63,2,TRUE,TRUE,FALSE,Andisheh,870000000
100,2,TRUE,TRUE,TRUE,Ostad Moein,3600000000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,560000000
115,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,4200000000
68,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,1950000000
75,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2350000000
48,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,1900000000
75,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2450000000
115,2,TRUE,TRUE,TRUE,Shahran,5000000000
106,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3500000000
56,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,1980000000
58,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2080000000
95,2,TRUE,TRUE,TRUE,Central Janatabad,3700000000
50,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,1900000000
60,2,TRUE,TRUE,FALSE,Central Janatabad,2100000000
60,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,1920000000
92,2,TRUE,TRUE,FALSE,Mehran,2500000000
57,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2300000000
72,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2300000000
71,2,TRUE,TRUE,FALSE,East Ferdows Boulevard,2280000000
123,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,3600000000
50,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,1950000000
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,1850000000
54,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2050000000
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2350000000
85,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3450000000
125,3,FALSE,TRUE,TRUE,Nasim Shahr,1300000000
55,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,1920000000
72,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2500000000
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,1850000000
115,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,5200000000
100,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3450000000
116,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,4170000000
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3250000000
60,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,1800000000
53,1,TRUE,TRUE,TRUE,Feiz Garden,2120000000
55,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,1780000000
76,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2250000000
111,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3500000000
77,2,TRUE,TRUE,TRUE,Golestan,2150000000
58,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,1860000000
94,2,TRUE,TRUE,FALSE,Southern Program Organization,3200000000
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,1880000000
108,2,TRUE,TRUE,TRUE,Golestan,3300000000
56,1,TRUE,TRUE,TRUE,Feiz Garden,2000000000
84,2,TRUE,TRUE,TRUE,North Program Organization,3250000000
60,2,TRUE,TRUE,TRUE,Azarbaijan,1950000000
53,1,FALSE,TRUE,TRUE,Pardis,470000000
73,2,TRUE,TRUE,TRUE,Pirouzi,2555000000
73,2,FALSE,FALSE,TRUE,Pirouzi,1970000000
150,3,TRUE,TRUE,TRUE,Pirouzi,5100000000
114,2,TRUE,TRUE,TRUE,Pirouzi,3762000000
66,2,TRUE,TRUE,TRUE,Ostad Moein,1585000000
53,1,FALSE,TRUE,TRUE,Pardis,540000000
125,3,TRUE,TRUE,TRUE,Pirouzi,4000000000
145,3,TRUE,TRUE,TRUE,Gheitarieh,13625000000
197,3,TRUE,TRUE,TRUE,Dezashib,18715000000
105,2,TRUE,TRUE,TRUE,Koohsar,4000000000
135,3,TRUE,TRUE,TRUE,Tenant,4050000000
137,3,TRUE,TRUE,TRUE,Shams Abad,4660000000
90,2,TRUE,TRUE,FALSE,Central Janatabad,3200000000
125,2,TRUE,TRUE,TRUE,Southern Janatabad,6625000000
175,3,TRUE,TRUE,TRUE,Gheitarieh,15500000000
52,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2300000000
110,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3100000000
110,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3100000000
112,2,TRUE,FALSE,TRUE,Persian Gulf Martyrs Lake,3300000000
65,2,TRUE,TRUE,TRUE,Shahran,2150000000
48,1,TRUE,TRUE,TRUE,Andisheh,400000000
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2800000000
56,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,2240000000
108,2,TRUE,TRUE,TRUE,Golestan,1900000000
78,2,TRUE,TRUE,TRUE,Southern Janatabad,2920000000
85,2,TRUE,TRUE,TRUE,Parand,520000000
105,2,TRUE,TRUE,TRUE,Pardis,535000000
145,3,TRUE,TRUE,TRUE,Saadat Abad,11000000000
145,3,TRUE,TRUE,TRUE,Punak,8990000000
140,3,TRUE,TRUE,TRUE,Punak,6200000000
66,2,TRUE,TRUE,TRUE,Ostad Moein,1580000000
121,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3650000000
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3250000000
150,2,FALSE,TRUE,TRUE,Chardangeh,1200000000
98,2,TRUE,TRUE,TRUE,Central Janatabad,4480000000
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3350000000
95,2,TRUE,TRUE,TRUE,Ostad Moein,2600000000
64,1,FALSE,FALSE,TRUE,Fallah,900000000
75,1,TRUE,FALSE,TRUE,Fallah,1875000000
50,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,1950000000
90,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2500000000
93,2,TRUE,TRUE,TRUE,Fallah,1510000000
148,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,5750000000
64,1,FALSE,TRUE,FALSE,Eskandari,1050000000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3600000000
107,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3500000000
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3270000000
115,2,TRUE,TRUE,TRUE,Gheitarieh,7400000000
115,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3600000000
120,2,TRUE,TRUE,TRUE,Gholhak,8400000000
76,2,TRUE,TRUE,TRUE,Central Janatabad,2700000000
106,2,TRUE,TRUE,TRUE,North Program Organization,4520000000
105,2,TRUE,TRUE,TRUE,Gheitarieh,6900000000
87,2,FALSE,FALSE,TRUE,Ray,1570000000
68,2,TRUE,TRUE,TRUE,Ostad Moein,1970000000
70,2,TRUE,TRUE,TRUE,Punak,2580000000
165,3,TRUE,TRUE,TRUE,Ostad Moein,5250000000
365,4,TRUE,TRUE,TRUE,Dorous,47450000000
175,3,TRUE,TRUE,TRUE,Pasdaran,15500000000
50,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,1950000000
70,2,TRUE,TRUE,TRUE,Saadat Abad,4800000000
165,3,TRUE,TRUE,TRUE,Marzdaran,10230000000
115,2,TRUE,TRUE,TRUE,Central Janatabad,5080000000
93,2,TRUE,FALSE,TRUE,Shahr-e-Ziba,2900000000
181,3,TRUE,TRUE,TRUE,Marzdaran,13000000000
57,1,TRUE,TRUE,TRUE,Ostad Moein,1600000000
175,3,TRUE,TRUE,TRUE,Marzdaran,11375000000
146,3,TRUE,TRUE,TRUE,Marzdaran,8500000000
135,3,TRUE,TRUE,TRUE,Marzdaran,6200000000
50,1,TRUE,TRUE,TRUE,Southern Program Organization,1980000000
110,2,TRUE,TRUE,TRUE,Pardis,535000000
108,2,TRUE,TRUE,TRUE,Mahallati,7000000000
121,3,TRUE,TRUE,TRUE,Pardis,610000000
220,3,TRUE,TRUE,TRUE,Elahieh,35200000000
240,4,TRUE,TRUE,TRUE,Elahieh,38500000000
90,2,TRUE,TRUE,TRUE,Shahrakeh Naft,5500000000
117,2,TRUE,TRUE,TRUE,Niavaran,12500000000
142,3,TRUE,TRUE,TRUE,Punak,7550000000
55,1,TRUE,TRUE,FALSE,West Ferdows Boulevard,1950000000
85,2,TRUE,TRUE,TRUE,Shahran,3300000000
162,3,TRUE,TRUE,TRUE,Niavaran,16300000000
100,2,TRUE,TRUE,TRUE,Ajudaniye,6500000000
165,3,TRUE,TRUE,TRUE,Shahrake Gharb,12400000000
150,3,TRUE,TRUE,TRUE,Niavaran,15000000000
83,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1450000000
200,3,TRUE,FALSE,TRUE,West Pars,10000000000
95,2,TRUE,TRUE,TRUE,Abazar,6700000000
82,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2350000000
112,3,TRUE,TRUE,TRUE,Shahran,5600000000
96,2,TRUE,TRUE,TRUE,Northern Janatabad,3900000000
86,3,TRUE,TRUE,TRUE,Parand,425000000
105,2,TRUE,TRUE,TRUE,Pardis,940000000
115,2,TRUE,TRUE,TRUE,Ostad Moein,3280000000
87,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3000000000
165,3,TRUE,TRUE,TRUE,Farmanieh,11500000000
135,3,TRUE,TRUE,TRUE,Marzdaran,7425000000
110,2,TRUE,TRUE,TRUE,Feiz Garden,3670000000
80,2,TRUE,TRUE,TRUE,Southern Janatabad,3500000000
66,2,TRUE,TRUE,TRUE,Southern Janatabad,1800000000
88,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1550000000
70,1,TRUE,TRUE,FALSE,Shahrake Qods,870000000
130,3,TRUE,TRUE,TRUE,Feiz Garden,5600000000
87,2,TRUE,TRUE,TRUE,North Program Organization,3000000000
86,2,TRUE,TRUE,TRUE,Southern Janatabad,4500000000
62,1,TRUE,TRUE,TRUE,Southern Program Organization,2400000000
125,3,TRUE,TRUE,TRUE,Punak,6300000000
87,2,TRUE,TRUE,TRUE,Pardis,725000000
70,2,TRUE,TRUE,TRUE,Southern Janatabad,2000000000
65,2,TRUE,TRUE,TRUE,Southern Janatabad,2700000000
64,2,TRUE,TRUE,TRUE,Southern Janatabad,2100000000
62,2,TRUE,TRUE,TRUE,Southern Janatabad,2200000000
70,2,TRUE,TRUE,TRUE,Southern Janatabad,2500000000
140,3,TRUE,TRUE,TRUE,Gheitarieh,8000000000
125,3,TRUE,TRUE,TRUE,Gheitarieh,7100000000
68,2,TRUE,TRUE,TRUE,Southern Janatabad,2100000000
67,2,TRUE,FALSE,FALSE,West Ferdows Boulevard,2200000000
64,2,TRUE,TRUE,TRUE,Southern Janatabad,2050000000
64,2,TRUE,TRUE,FALSE,Jeyhoon,1500000000
95,2,TRUE,TRUE,FALSE,Northern Janatabad,3900000000
97,2,TRUE,TRUE,TRUE,Pardis,770000000
136,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,4300000000
70,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2400000000
85,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1507000000
105,2,TRUE,TRUE,TRUE,Pardis,950000000
50,1,TRUE,FALSE,TRUE,North Program Organization,1900000000
57,1,TRUE,TRUE,TRUE,Southern Program Organization,2750000000
121,3,TRUE,TRUE,TRUE,Pardis,610000000
95,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3300000000
65,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2380000000
100,2,FALSE,TRUE,FALSE,Tehransar,2000000000
128,3,TRUE,TRUE,TRUE,Kook,3950000000
93,2,TRUE,TRUE,TRUE,Gheitarieh,6000000000
75,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1275000000
133,4,TRUE,TRUE,FALSE,Jeyhoon,4700000000
100,2,TRUE,TRUE,TRUE,Northern Janatabad,4450000000
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,4800000000
92,2,TRUE,TRUE,TRUE,Central Janatabad,3570000000
120,2,TRUE,TRUE,FALSE,Amirabad,4500000000
45,1,TRUE,TRUE,FALSE,Jeyhoon,1030000000
130,2,TRUE,TRUE,FALSE,Gheitarieh,6890000000
95,2,FALSE,TRUE,TRUE,Nawab,2185000000
150,3,FALSE,FALSE,FALSE,Gheitarieh,10500000000
72,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1206000000
60,1,TRUE,TRUE,TRUE,Central Janatabad,3350000000
190,3,TRUE,TRUE,TRUE,Dorous,12000000000
125,2,TRUE,TRUE,TRUE,Shahrake Gharb,9750000000
90,2,TRUE,TRUE,TRUE,North Program Organization,3420000000
105,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,4100000000
90,2,TRUE,TRUE,TRUE,Shahran,2850000000
102,2,TRUE,TRUE,TRUE,Southern Janatabad,5600000000
50,1,TRUE,TRUE,TRUE,Ostad Moein,1500000000
66,2,TRUE,TRUE,FALSE,Punak,2250000000
125,3,TRUE,TRUE,TRUE,Yousef Abad,8750000000
132,3,TRUE,TRUE,TRUE,Parand,2050000000
103,2,TRUE,TRUE,TRUE,Central Janatabad,4300000000
270,5,TRUE,TRUE,FALSE,Yousef Abad,13500000000
130,2,TRUE,TRUE,TRUE,Shahran,4180000000
77,2,TRUE,TRUE,FALSE,,2020000000
71,1,TRUE,TRUE,TRUE,,2300000000
160,3,TRUE,TRUE,TRUE,Amirabad,8320000000
110,2,TRUE,TRUE,TRUE,Shahran,3410000000
75,2,TRUE,TRUE,TRUE,Shahran,1980000000
75,2,TRUE,TRUE,TRUE,Shahran,2400000000
85,2,TRUE,TRUE,TRUE,Northern Suhrawardi,4500000000
225,3,TRUE,TRUE,TRUE,Heravi,15750000000
130,3,TRUE,TRUE,TRUE,Saadat Abad,8500000000
73,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1679000000
95,2,TRUE,TRUE,TRUE,Saadat Abad,5500000000
250,4,TRUE,TRUE,FALSE,Shahrake Gharb,35000000000
65,2,TRUE,TRUE,TRUE,Salsabil,1750000000
64,2,TRUE,TRUE,TRUE,Azarbaijan,2090000000
94,2,TRUE,TRUE,TRUE,Villa,4130000000
110,2,TRUE,TRUE,TRUE,Pardis,375000000
105,2,TRUE,TRUE,TRUE,Pardis,550000000
145,3,TRUE,TRUE,TRUE,Heravi,9000000000
105,2,TRUE,TRUE,TRUE,Pardis,875000000
120,2,TRUE,TRUE,TRUE,Farmanieh,12000000000
100,2,TRUE,TRUE,TRUE,Hakimiyeh,3100000000
115,2,TRUE,TRUE,TRUE,Water Organization,3800000000
100,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,3300000000
63,1,TRUE,TRUE,TRUE,Ostad Moein,1280000000
55,1,FALSE,FALSE,FALSE,West Ferdows Boulevard,1900000000
220,3,TRUE,TRUE,TRUE,Heravi,15400000000
123,3,TRUE,TRUE,TRUE,Nezamabad,3300000000
81,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1420000000
130,3,TRUE,TRUE,TRUE,Jeyhoon,2800000000
108,2,TRUE,TRUE,TRUE,Pasdaran,7700000000
135,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,2950000000
82,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3500000000
120,2,TRUE,TRUE,TRUE,Southern Program Organization,4250000000
303,3,TRUE,TRUE,TRUE,Ajudaniye,30000000000
200,3,TRUE,TRUE,TRUE,Ozgol,18000000000
50,1,TRUE,TRUE,TRUE,Shahran,1850000000
80,2,TRUE,TRUE,TRUE,Shahran,3550000000
100,2,TRUE,TRUE,TRUE,Pardis,1100000000
85,2,TRUE,TRUE,TRUE,Shahran,2380000000
44,1,TRUE,TRUE,FALSE,Shahran,1390000000
115,2,TRUE,TRUE,TRUE,Tajrish,8200000000
75,2,TRUE,TRUE,TRUE,North Program Organization,2930000000
65,1,TRUE,TRUE,TRUE,Shahran,2220000000
86,2,TRUE,TRUE,TRUE,Central Janatabad,3480000000
106,2,TRUE,TRUE,TRUE,Yousef Abad,5700000000
203,3,TRUE,TRUE,TRUE,Zaferanieh,36000000000
92,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2700000000
62,1,TRUE,TRUE,TRUE,Southern Program Organization,2170000000
92,2,TRUE,TRUE,TRUE,Pasdaran,6700000000
180,3,TRUE,TRUE,TRUE,Pasdaran,9900000000
85,2,TRUE,TRUE,TRUE,Central Janatabad,3150000000
60,1,TRUE,TRUE,TRUE,Saadat Abad,3300000000
100,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3400000000
100,2,TRUE,TRUE,TRUE,Northern Janatabad,5100000000
121,2,TRUE,TRUE,TRUE,Garden of Saba,7500000000
63,1,TRUE,TRUE,TRUE,Farmanieh,5600000000
98,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,4400000000
67,2,TRUE,TRUE,TRUE,Pasdaran,3500000000
87,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2830000000
115,3,TRUE,TRUE,TRUE,Pasdaran,5300000000
49,1,FALSE,FALSE,TRUE,Punak,2300000000
40,0,FALSE,TRUE,FALSE,Ostad Moein,650000000
130,3,TRUE,TRUE,TRUE,Yousef Abad,8000000000
144,3,TRUE,TRUE,FALSE,Pasdaran,8000000000
66,2,TRUE,TRUE,TRUE,Ostad Moein,1585000000
53,1,TRUE,TRUE,TRUE,Southern Janatabad,2430000000
88,2,TRUE,TRUE,TRUE,Central Janatabad,3400000000
105,2,TRUE,TRUE,TRUE,Southern Janatabad,3900000000
90,2,TRUE,TRUE,TRUE,Qalandari,6560000000
125,2,TRUE,TRUE,TRUE,Dezashib,11250000000
75,2,TRUE,TRUE,TRUE,Tarasht,2150000000
170,3,TRUE,TRUE,TRUE,Niavaran,17000000000
204,3,TRUE,TRUE,TRUE,Elahieh,32640000000
95,2,TRUE,TRUE,TRUE,Feiz Garden,3600000000
54,1,TRUE,TRUE,FALSE,Andisheh,500000000
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3220000000
90,2,TRUE,TRUE,TRUE,Feiz Garden,3600000000
97,2,TRUE,TRUE,TRUE,Feiz Garden,3800000000
71,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2530000000
150,3,TRUE,TRUE,TRUE,Shahrake Gharb,12000000000
116,3,TRUE,TRUE,TRUE,Pasdaran,8100000000
120,2,TRUE,TRUE,TRUE,Saadat Abad,8600000000
79,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2400000000
79,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3100000000
135,2,TRUE,TRUE,TRUE,Dorous,10000000000
110,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3950000000
75,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,1890000000
110,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,4700000000
87,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3800000000
75,2,TRUE,TRUE,TRUE,Punak,3750000000
108,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3950000000
110,2,TRUE,TRUE,TRUE,Central Janatabad,5700000000
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,5100000000
63,1,TRUE,TRUE,TRUE,Ostad Moein,1280000000
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,9200000000
72,2,TRUE,TRUE,FALSE,Southern Janatabad,2113000000
73,2,TRUE,TRUE,FALSE,Southern Janatabad,2108000000
145,3,TRUE,TRUE,TRUE,Dezashib,12325000000
75,2,TRUE,TRUE,FALSE,Northern Janatabad,2385000000
92,2,TRUE,TRUE,TRUE,Yousef Abad,6300000000
80,2,TRUE,TRUE,TRUE,Si Metri Ji,2220000000
127,2,TRUE,TRUE,TRUE,Ekhtiarieh,8890000000
66,2,TRUE,TRUE,TRUE,Ostad Moein,1585000000
74,2,TRUE,TRUE,TRUE,Yousef Abad,3920000000
105,3,TRUE,TRUE,TRUE,Parand,1260000000
112,3,TRUE,TRUE,FALSE,Parand,1400000000
120,2,TRUE,TRUE,TRUE,Shahrake Gharb,7500000000
123,3,TRUE,TRUE,TRUE,Pardis,500000000
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,10000000000
63,1,TRUE,TRUE,TRUE,Punak,3500000000
56,1,TRUE,TRUE,TRUE,Punak,1950000000
105,2,TRUE,TRUE,TRUE,Feiz Garden,4350000000
97,2,TRUE,TRUE,TRUE,Yousef Abad,5000000000
140,3,TRUE,TRUE,TRUE,Jordan,9200000000
60,2,TRUE,TRUE,FALSE,Central Janatabad,1650000000
100,2,TRUE,TRUE,TRUE,Pardis,500000000
54,1,FALSE,TRUE,TRUE,Punak,2000000000
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,6000000000
92,2,TRUE,TRUE,TRUE,Feiz Garden,3950000000
65,2,FALSE,TRUE,FALSE,Feiz Garden,1900000000
76,2,TRUE,TRUE,TRUE,Andisheh,896000000
72,2,TRUE,TRUE,TRUE,Southern Janatabad,2600000000
135,3,TRUE,TRUE,TRUE,Farmanieh,11500000000
54,1,FALSE,TRUE,TRUE,Punak,2000000000
87,2,TRUE,TRUE,TRUE,Pardis,500000000
255,3,TRUE,TRUE,TRUE,Farmanieh,26000000000
100,2,TRUE,TRUE,FALSE,Yousef Abad,4300000000
194,2,TRUE,TRUE,TRUE,Niavaran,19845000000
600,2,TRUE,TRUE,TRUE,Qalandari,9150000000
160,3,TRUE,TRUE,TRUE,Saadat Abad,13500000000
98,2,TRUE,TRUE,TRUE,Gheitarieh,6958000000
133,3,FALSE,FALSE,FALSE,Andisheh,1600000000
108,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,5616000000
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2800000000
73,2,TRUE,TRUE,TRUE,Razi,1230000000
76,2,TRUE,TRUE,TRUE,Southern Program Organization,3150000000
80,2,TRUE,TRUE,TRUE,Southern Program Organization,3680000000
92,2,TRUE,TRUE,TRUE,Gheitarieh,6600000000
130,2,TRUE,TRUE,TRUE,Qalandari,8500000000
71,2,TRUE,TRUE,TRUE,Azari,1640000000
56,1,TRUE,TRUE,TRUE,Shahran,1900000000
105,2,TRUE,TRUE,TRUE,Pardis,890000000
110,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3750000000
93,2,TRUE,TRUE,TRUE,Central Janatabad,4370000000
179,3,TRUE,TRUE,TRUE,Pasdaran,9645000000
100,2,TRUE,TRUE,TRUE,Gholhak,6200000000
110,3,TRUE,TRUE,TRUE,Saadat Abad,5200000000
98,2,TRUE,TRUE,TRUE,Northern Janatabad,4850000000
101,2,TRUE,TRUE,TRUE,Saadat Abad,5550000000
105,2,TRUE,TRUE,TRUE,Pardis,800000000
157,3,TRUE,TRUE,TRUE,Heravi,9850000000
180,3,TRUE,TRUE,TRUE,Pasdaran,9900000000
90,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,1620000000
97,2,TRUE,TRUE,TRUE,Pardis,760000000
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1272000000
303,4,TRUE,TRUE,TRUE,Velenjak,48000000000
60,1,TRUE,TRUE,TRUE,Yousef Abad,3250000000
245,5,TRUE,TRUE,TRUE,Dezashib,14500000000
100,2,TRUE,TRUE,TRUE,Pardis,790000000
185,3,TRUE,TRUE,TRUE,Pasdaran,10750000000
62,2,TRUE,TRUE,TRUE,Central Janatabad,3500000000
79,2,TRUE,TRUE,TRUE,Central Janatabad,2999000000
400,5,TRUE,TRUE,FALSE,Mirdamad,56000000000
200,3,TRUE,TRUE,TRUE,Southern Chitgar,5000000000
105,2,TRUE,TRUE,TRUE,Pardis,860000000
128,3,TRUE,TRUE,TRUE,Shahrake Apadana,5700000000
115,3,TRUE,TRUE,TRUE,Punak,6670000000
377,4,TRUE,TRUE,TRUE,Elahieh,31668000000
77,2,TRUE,TRUE,FALSE,Central Janatabad,2400000000
190,3,TRUE,TRUE,TRUE,Punak,11400000000
65,1,TRUE,TRUE,TRUE,Shahran,1880000000
97,2,TRUE,TRUE,TRUE,Punak,4700000000
130,3,TRUE,TRUE,TRUE,Yousef Abad,7800000000
133,3,TRUE,TRUE,TRUE,Dorous,8600000000
143,3,TRUE,TRUE,TRUE,Northern Janatabad,4400000000
76,2,TRUE,TRUE,TRUE,Central Janatabad,4150000000
155,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,5000000000
97,2,TRUE,TRUE,TRUE,Pardis,760000000
96,2,TRUE,TRUE,TRUE,Ekbatan,4200000000
190,3,TRUE,TRUE,TRUE,Gheitarieh,14000000000
147,3,TRUE,TRUE,TRUE,Heravi,9100000000
85,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2800000000
76,2,TRUE,TRUE,TRUE,Ekbatan,3600000000
103,2,TRUE,TRUE,TRUE,Niavaran,7000000000
194,3,TRUE,TRUE,TRUE,Niavaran,19858000000
95,2,TRUE,TRUE,TRUE,Saadat Abad,6200000000
79,2,FALSE,TRUE,FALSE,Northern Janatabad,3200000000
83,2,TRUE,TRUE,TRUE,Parand,705500000
70,2,TRUE,TRUE,TRUE,Southern Program Organization,2500000000
87,2,TRUE,TRUE,TRUE,Niavaran,4600000000
87,2,FALSE,TRUE,TRUE,Pardis,500000000
84,3,TRUE,TRUE,TRUE,Andisheh,1554000000
91,2,TRUE,TRUE,TRUE,Tarasht,3100000000
145,2,TRUE,TRUE,TRUE,Gheitarieh,12000000000
68,2,TRUE,TRUE,TRUE,North Program Organization,2450000000
127,3,TRUE,TRUE,TRUE,Garden of Saba,5588000000
68,1,TRUE,TRUE,TRUE,Ekbatan,3100000000
105,2,TRUE,TRUE,TRUE,Pardis,539000000
89,2,TRUE,TRUE,TRUE,Shahran,3190000000
82,2,TRUE,TRUE,TRUE,Ostad Moein,2600000000
65,1,TRUE,TRUE,FALSE,Punak,2250000000
80,2,TRUE,TRUE,TRUE,Gholhak,4900000000
145,3,TRUE,TRUE,TRUE,Niavaran,14500000000
235,3,TRUE,TRUE,TRUE,Niavaran,20000000000
192,3,TRUE,TRUE,TRUE,Kamranieh,33490000000
160,3,TRUE,TRUE,TRUE,Kamranieh,13120000000
160,3,TRUE,TRUE,TRUE,Niavaran,18400000000
106,2,TRUE,TRUE,TRUE,Pardis,800000000
75,2,FALSE,TRUE,TRUE,Shahrake Qods,620000000
100,2,TRUE,TRUE,TRUE,Shahrake Qods,800000000
58,1,TRUE,TRUE,TRUE,Ekbatan,2850000000
97,2,TRUE,TRUE,TRUE,Pardis,770000000
44,1,FALSE,TRUE,FALSE,Pirouzi,790000000
108,2,TRUE,TRUE,TRUE,Gheitarieh,9000000000
87,2,TRUE,TRUE,TRUE,Amirabad,550000000
